Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2022-07-04,SMCI,SELL,1784,3.873870105743408,6910.98426864624,N2,133250.51739292147,2022-05-16,5.31352513551712,P1,49.0,-2568.344573116301,-27.09416052538542
2022-07-11,PWR,BUY,67,133.21893585205078,8925.668702087401,P1,126273.40365772249,,,,,,
2022-09-26,WMB,SELL,362,24.94779682159424,9031.102449417114,N2,138070.43056377413,2022-01-24,24.308882942199705,P1,245.0,231.2868243408211,2.628314435154042
2022-09-26,SMCI,BUY,1689,5.423144934177398,9159.691793825627,P1,128948.10485729219,,,,,,
2023-02-20,DVN,SELL,219,46.74875289916992,10237.976884918213,N2,155197.95116092445,2022-01-17,41.9167540359497,P1,399.0,1058.207751045229,11.527607455186258
2023-02-20,ANET,BUY,293,35.07586141586303,10277.227394847869,P1,144856.56036807777,,,,,,
2023-03-13,MCK,SELL,29,328.4929248046875,9526.294819335937,N2,153352.11852380517,2022-06-20,299.767649230957,P1,266.0,833.0329916381852,9.582513539210845
2023-03-13,AXON,BUY,47,216.195,10161.164999999999,P1,143729.5985042739,,,,,,
2023-05-08,MPC,SELL,158,99.71913070678711,15755.622651672364,N2,171515.73943784478,2021-08-16,53.79266136169433,P1,630.0,7256.38215652466,85.37683056112363
2023-05-08,JPM,BUY,84,130.28529220581052,10943.964545288083,P1,155600.96908262017,,,,,,
2023-08-07,AXON,SELL,47,179.05140060424804,8415.415828399658,N2,204971.91685239554,2023-03-13,216.195,P1,147.0,-1745.7491716003406,-17.1806005669659
2023-08-07,MPC,BUY,105,132.83349418640137,13947.516889572144,P1,196471.49682370902,,,,,,
2023-10-23,PWR,SELL,67,162.5848860168457,10893.187363128662,N2,197248.86627378227,2022-07-11,133.21893585205078,P1,469.0,1967.5186610412602,22.043375423301633
2023-10-23,AXON,BUY,61,214.02290061950683,13055.396937789916,P1,186245.64671506645,,,,,,
2024-07-08,CAH,SELL,165,92.92552459716796,15332.711558532714,N2,345000.65531125787,2022-04-11,58.18680011749267,P1,819.0,5731.889539146423,59.70207058908505
2024-07-08,AVGO,BUY,137,170.3196514892578,23333.792254028318,P1,329513.06787839654,,,,,,
2024-08-05,SMCI,SELL,1689,61.84035015106201,104448.35140514374,N2,382449.17699060205,2022-09-26,5.423144934177398,P1,679.0,95288.65961131811,1040.3042128071424
2024-08-05,MCK,BUY,30,635.6073229980468,19068.219689941405,P1,276945.7917328811,,,,,,
2024-09-09,MCK,SELL,30,496.4635794067383,14893.90738220215,N2,296355.361390779,2024-08-05,635.6073229980468,P1,35.0,-4174.312307739256,-21.891463259893264
2024-09-09,CAH,BUY,179,111.04982177734374,19877.918098144528,P1,281311.01049966575,,,,,,
2024-09-30,MPC,SELL,105,157.58589660644532,16546.51914367676,N2,307840.3269764114,2023-08-07,132.83349418640137,P1,420.0,2599.0022541046164,18.63415742516691
2024-09-30,VST,BUY,174,118.64261371612548,20643.814786605835,P1,291126.6712757278,,,,,,
2024-11-18,LLY,SELL,48,733.2686608886719,35196.89572265625,N2,339617.0495979476,2021-01-04,162.62896972656247,P1,1414.0,27390.70517578125,350.8844040035173
2024-11-18,TRGP,BUY,110,194.66908889770505,21413.599778747557,P1,304064.6296760726,,,,,,
2025-03-10,ANET,SELL,293,82.52640060424805,24180.23537704468,N2,319712.045349443,2023-02-20,35.07586141586303,P1,749.0,13903.00798219681,135.27975443227618
2025-03-10,MCK,BUY,32,651.8507302856444,20859.22336914062,P1,295287.56517061,,,,,,
2025-03-31,AVGO,SELL,137,166.4314988708496,22801.115345306396,N2,320000.29633439786,2024-07-08,170.3196514892578,P1,266.0,-532.6769087219218,-2.2828561380971455
2025-03-31,WMB,BUY,360,58.59091217041015,21092.728381347653,P1,296968.86669267423,,,,,,
2025-04-07,JPM,SELL,84,205.25088592529298,17241.07441772461,N2,299162.2163453842,2023-05-08,130.28529220581052,P1,700.0,6297.109872436526,57.53956755230665
2025-04-07,VST,SELL,174,96.72725692749023,16830.5427053833,N2,298577.5323661972,2024-09-30,118.64261371612548,P1,189.0,-3813.2720812225343,-18.471741393924297
2025-04-07,TRGP,SELL,110,156.69304458618163,17236.234904479978,N2,298813.2190834213,2024-11-18,194.66908889770505,P1,140.0,-4177.36487426758,-19.507999203447827
2025-04-14,NFLX,BUY,218,93.20643741607665,20319.00335670471,P1,286942.79810868984,,,,,,
2025-04-28,APH,BUY,273,76.5976682281494,20911.163426284787,P1,294955.07623086695,,,,,,
2025-04-28,AVGO,BUY,108,194.03195709228513,20955.451365966794,P1,294955.07623086695,,,,,,
2025-11-10,AXON,SELL,61,596.4849096679687,36385.579489746095,N2,382581.9191174484,2023-10-23,214.02290061950683,P1,749.0,23330.18255195618,178.701441734223
2025-11-10,STX,BUY,86,282.79830383300776,24320.654129638668,P1,345828.80852174526,,,,,,
2025-11-24,NFLX,SELL,218,103.26689758300782,22512.183673095704,N2,361532.0351019455,2025-04-14,93.20643741607665,P1,224.0,2193.1803163909935,10.793739623392034
2025-11-24,LLY,BUY,22,1075.595450439453,23663.099909667966,P1,338792.4556341721,,,,,,
