Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Distance_From_Support,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2022-04-18,GOOG,SELL,29,125.04262252807617,3626.2360533142087,N2,117654.18954581261,,2022-04-04,141.74737670898435,P1,14.0,-484.4378712463372,-11.78487713053344
2022-05-16,TSLA,SELL,182,253.9646987915039,46221.57518005371,N2,159765.09080130578,,2022-03-21,306.3236112976074,P1,56.0,-9529.322076110831,-17.092679302227996
2022-11-14,ASML,BUY,7,569.2840982055664,3984.9886874389645,P1,104014.19354514123,37.19038146462354,,,,,,
2023-01-16,TSM,BUY,49,84.0829447555542,4120.064293022156,P1,104014.19354514123,31.918149839814173,,,,,,
2023-01-23,NVDA,BUY,1234,18.088478689193725,22321.182702465056,P1,104014.19354514123,29.027628633741813,,,,,,
2023-02-06,AMD,BUY,47,87.38134628295897,4106.923275299072,P1,104014.19354514123,30.537807200787526,,,,,,
2023-02-06,PLTR,BUY,490,8.53614984512329,4182.713424110412,P1,104014.19354514123,29.607607803754917,,,,,,
2023-02-13,PLTR,SELL,490,7.434900226593017,3643.1011110305785,N2,107657.29465617181,,2023-02-06,8.53614984512329,P1,7.0,-539.6123130798337,-12.901010859824794
2023-02-20,PLTR,BUY,448,9.337999806404113,4183.423913269043,P1,103474.58123206139,35.65217174969904,,,,,,
2023-03-13,PLTR,SELL,448,7.276499905586243,3259.871957702637,N2,106734.45318976403,,2023-02-20,9.337999806404113,P1,21.0,-923.5519555664059,-22.07646116467114
2023-03-20,GOOG,BUY,40,103.22270912170409,4128.9083648681635,P1,102551.02927649498,16.484467993383518,,,,,,
2023-04-17,PLTR,BUY,468,8.942150425910949,4184.926399326324,P1,102551.02927649498,24.290581627643782,,,,,,
2023-05-08,PLTR,SELL,468,7.335899848937988,3433.201129302978,N2,105984.23040579796,,2023-04-17,8.942150425910949,P1,21.0,-751.7252700233457,-17.96268794940709
2023-05-15,PLTR,BUY,434,9.642499999999998,4184.844999999999,P1,101799.30400647165,24.31578887136359,,,,,,
2023-05-22,MRVL,BUY,91,45.704275569915765,4159.089076862335,P1,101799.30400647165,19.521120329031614,,,,,,
2023-06-05,TSLA,BUY,252,217.17955123901365,54729.246912231436,P1,101799.30400647163,28.78908526993801,,,,,,
2023-09-18,ASML,SELL,7,578.9596618652344,4052.7176330566404,N2,105852.02163952828,,2022-11-14,569.2840982055664,P1,308.0,67.72894561767589,1.6996019544839234
2023-09-25,TSM,SELL,49,82.10171997070313,4022.9842785644532,N2,105890.01723065376,,2023-01-16,84.0829447555542,P1,252.0,-97.08001445770242,-2.3562742606254847
2023-10-30,MRVL,SELL,91,46.44247089385986,4226.264851341248,N2,105996.21778897286,,2023-05-22,45.704275569915765,P1,161.0,67.1757744789129,1.6151559449068371
2023-11-13,ASML,BUY,6,659.5515719604491,3957.3094317626947,P1,101837.12871211053,14.92878906017833,,,,,,
2023-11-13,TSM,BUY,43,95.77315490722656,4118.245661010742,P1,101837.12871211051,13.772572982048503,,,,,,
2023-11-20,MRVL,BUY,74,55.997807559967036,4143.837759437561,P1,101837.12871211051,17.110484117318965,,,,,,
2024-01-15,TSLA,SELL,252,216.70109939575195,54608.67704772949,N2,156445.80575984,,2023-06-05,217.17955123901365,P1,224.0,-120.56986450194381,-0.22030243663922525
2024-07-08,TSLA,BUY,214,255.29280433654782,54632.660128021234,P1,101716.55884760857,44.81552135256738,,,,,,
2024-07-29,AMD,SELL,47,138.59010543823243,6513.734955596924,N2,108230.2938032055,,2023-02-06,87.38134628295897,P1,539.0,2406.811680297852,58.603765372816326
2024-07-29,ARM,BUY,27,151.23499999999999,4083.345,P1,104123.37052790643,36.080538346463406,,,,,,
2024-08-05,MRVL,SELL,74,58.38420993804932,4320.43153541565,N2,108443.80206332209,,2023-11-20,55.997807559967036,P1,259.0,176.59377597808907,4.261599662677383
2024-08-05,ASML,SELL,6,791.8344360351563,4751.006616210938,N2,109050.97092009545,,2023-11-13,659.5515719604491,P1,266.0,793.6971844482432,20.05648529977876
2024-08-26,MRVL,BUY,57,72.57785873413086,4136.937947845458,P1,105093.66148833277,25.96046075191688,,,,,,
2024-09-02,ASML,BUY,4,906.6399530029296,3626.5598120117183,P1,105093.66148833276,15.097299965347796,,,,,,
2024-09-09,ASML,SELL,4,736.4984271240235,2945.993708496094,N2,108039.65519682885,,2024-09-02,906.6399530029296,P1,7.0,-680.5661035156245,-18.766162390634946
2024-09-30,AMD,BUY,25,166.81525619506834,4170.381404876709,P1,104413.09538481715,25.871617093631123,,,,,,
2024-11-04,AMD,SELL,25,140.44140060424806,3511.0350151062016,N2,107924.13039992335,,2024-09-30,166.81525619506834,P1,35.0,-659.3463897705074,-15.810217957510769
2025-01-06,ALAB,BUY,29,143.04394256591794,4148.274334411621,P1,103753.74899504664,57.815934256302626,,,,,,
2025-03-03,ARM,SELL,27,130.3731024169922,3520.0737652587895,N2,107273.82276030543,,2024-07-29,151.23499999999999,P1,217.0,-563.2712347412103,-13.794358173047105
2025-03-10,NVDA,SELL,1234,111.53260299682617,137631.2320980835,N2,240821.70985838893,,2023-01-23,18.088478689193725,P1,777.0,115310.04939561845,516.5947115467322
2025-03-10,TSLA,SELL,214,260.043313293457,55649.269044799796,N2,274149.7962007237,,2024-07-08,255.29280433654782,P1,245.0,1016.6089167785613,1.86080801190411
2025-03-10,ALAB,SELL,29,66.25079818725585,1921.2731474304198,N2,221438.40922013286,,2025-01-06,143.04394256591794,P1,63.0,-2227.0011869812006,-53.68500266501955
2025-03-10,MRVL,SELL,57,69.89810737609864,3984.192120437622,N2,221274.32700615886,,2024-08-26,72.57785873413086,P1,196.0,-152.74582740783626,-3.6922436191576717
2025-03-17,GOOG,SELL,40,165.48858489990235,6619.543395996094,N2,223756.93245430948,,2023-03-20,103.22270912170409,P1,728.0,2490.6350311279302,60.32187714118612
2025-03-17,TSM,SELL,43,170.0576971435547,7312.480977172851,N2,226940.50506661416,,2023-11-13,95.77315490722656,P1,490.0,3194.2353161621095,77.56301054119602
2025-05-12,TSLA,BUY,184,302.73390991210937,55703.03942382812,P1,222822.25940560343,28.166702546426087,,,,,,
2025-05-19,ALAB,BUY,45,91.91839752197265,4136.3278884887695,P1,222822.25940560343,47.96267527557145,,,,,,
2025-05-19,ARM,BUY,30,137.9994068145752,4139.982204437256,P1,222822.2594056034,41.159167365765924,,,,,,
2025-05-19,NVDA,BUY,162,137.40605865478514,22259.78150207519,P1,222822.2594056034,36.02658790083416,,,,,,
2025-05-19,TSM,BUY,21,195.2702583312988,4100.675424957275,P1,222822.2594056034,30.87735036620078,,,,,,
2025-05-19,ASML,BUY,5,756.0589044189452,3780.294522094726,P1,222822.2594056034,22.90817523322995,,,,,,
2025-06-02,ARM,SELL,30,123.29460090637207,3698.838027191162,N2,226521.09743279457,,2025-05-19,137.9994068145752,P1,14.0,-441.14417724609393,-10.655702258170896
2025-06-09,GOOG,BUY,23,177.0567728424072,4072.305775375366,P1,222381.11522835732,18.44271861517288,,,,,,
2025-06-23,AMD,BUY,32,130.16360557556152,4165.235378417969,P1,222381.11522835732,40.3618215214359,,,,,,
2025-06-23,ARM,BUY,28,147.21559318542478,4122.036609191894,P1,222381.11522835732,44.8427994324454,,,,,,
2025-08-04,TSLA,SELL,184,299.60370483398435,55127.08168945312,N2,277508.1969178104,,2025-05-12,302.73390991210937,P1,84.0,-575.9577343749988,-1.03397900784678
2025-09-01,TSLA,BUY,164,338.8780450439453,55575.999387207026,P1,221805.1574939823,18.168749677795358,,,,,,
2025-09-29,MRVL,BUY,49,84.30103439331054,4130.750685272216,P1,221805.1574939823,26.127208372865375,,,,,,
2025-11-24,ARM,SELL,28,130.25430725097655,3647.1206030273433,N2,225452.27809700964,,2025-06-23,147.21559318542478,P1,154.0,-474.9160061645507,-11.521392243472961
