Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Distance_From_Support,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2024-09-30,AMD,BUY,25,166.81525619506834,4170.381404876709,P1,250354.08597519877,,,,,,,
2024-11-04,AMD,SELL,25,140.44140060424806,3511.0350151062016,N2,271860.9002757359,,2024-09-30,166.81525619506834,P1,35.0,-659.3463897705074,-15.810217957510769
2025-01-06,ALAB,BUY,29,143.04394256591794,4148.274334411621,P1,333947.0739665318,,,,,,,
2025-03-03,ARM,SELL,27,130.3731024169922,3520.0737652587895,N2,284631.30799057963,,2024-07-29,151.23499999999999,P1,217.0,-563.2712347412103,-13.794358173047105
2025-03-10,NVDA,SELL,1234,111.53260299682617,137631.2320980835,N2,395716.33507920266,,2023-01-23,18.088478689193725,P1,777.0,115310.04939561845,516.5947115467322
2025-03-10,TSLA,SELL,214,260.043313293457,55649.269044799796,N2,312344.1575602818,,2024-07-08,255.29280433654782,P1,245.0,1016.6089167785613,1.86080801190411
2025-03-10,ALAB,SELL,29,66.25079818725585,1921.2731474304198,N2,258054.04783417704,,2025-01-06,143.04394256591794,P1,63.0,-2227.0011869812006,-53.68500266501955
2025-03-10,MRVL,SELL,57,69.89810737609864,3984.192120437622,N2,260097.56000771525,,2024-08-26,72.57785873413086,P1,196.0,-152.74582740783626,-3.6922436191576717
2025-03-17,GOOG,SELL,40,165.48858489990235,6619.543395996094,N2,262825.8443933964,,2023-03-20,103.22270912170409,P1,728.0,2490.6350311279302,60.32187714118612
2025-03-17,TSM,SELL,43,170.0576971435547,7312.480977172851,N2,263451.9178998661,,2023-11-13,95.77315490722656,P1,490.0,3194.2353161621095,77.56301054119602
2025-05-12,TSLA,BUY,184,302.73390991210937,55703.03942382812,P1,269545.6157300663,,,,,,,
2025-05-19,ALAB,BUY,45,91.91839752197265,4136.3278884887695,P1,283542.3788575077,,,,,,,
2025-05-19,ARM,BUY,30,137.9994068145752,4139.982204437256,P1,283542.3788575077,,,,,,,
2025-05-19,NVDA,BUY,162,137.40605865478514,22259.78150207519,P1,283542.3788575077,,,,,,,
2025-05-19,TSM,BUY,21,195.2702583312988,4100.675424957275,P1,283542.3788575077,,,,,,,
2025-05-19,ASML,BUY,5,756.0589044189452,3780.294522094726,P1,283542.3788575077,,,,,,,
2025-06-02,ARM,SELL,30,123.29460090637207,3698.838027191162,N2,286552.3723226261,,2025-05-19,137.9994068145752,P1,14.0,-441.14417724609393,-10.655702258170896
2025-06-09,GOOG,BUY,23,177.0567728424072,4072.305775375366,P1,273007.59897667886,,,,,,,
2025-06-23,AMD,BUY,32,130.16360557556152,4165.235378417969,P1,282491.24478516576,,,,,,,
2025-06-23,ARM,BUY,28,147.21559318542478,4122.036609191894,P1,282491.24478516576,,,,,,,
2025-08-04,TSLA,SELL,184,299.60370483398435,55127.08168945312,N2,349722.09829499247,,2025-05-12,302.73390991210937,P1,84.0,-575.9577343749988,-1.03397900784678
2025-09-01,TSLA,BUY,164,338.8780450439453,55575.999387207026,P1,297915.7751748753,,,,,,,
2025-09-29,MRVL,BUY,49,84.30103439331054,4130.750685272216,P1,327631.7029727268,,,,,,,
2025-11-24,ARM,SELL,28,130.25430725097655,3647.1206030273433,N2,313103.89037247654,,2025-06-23,147.21559318542478,P1,154.0,-474.9160061645507,-11.521392243472961
