Date,Ticker,Action,Shares,Price,Value,State,Portfolio_Value,Entry_Date,Entry_Price,Entry_State,Hold_Days,PnL_$,PnL_%
2022-09-26,FANG,SELL,90,99.23715980529785,8931.344382476807,STOP_LOSS,108684.90347056394,2022-08-15,114.88494853973387,P1,42.0,-1408.3009860992406,-13.620399306723888
2022-09-26,TRGP,SELL,158,54.98830570220947,8688.152300949097,STOP_LOSS,107033.41040293698,2022-08-15,65.60479820251464,P1,42.0,-1677.405815048216,-16.182493950416927
2022-10-10,WYNN,BUY,136,72.10829578399658,9806.728226623534,P1,96667.85228693967,,,,,,
2022-10-17,WYNN,SELL,136,54.22384883880615,7374.443442077636,STOP_LOSS,104042.2957290173,2022-10-10,72.10829578399658,P1,7.0,-2432.284784545898,-24.802204449213498
2022-10-24,SLB,BUY,202,47.29910686492919,9554.419586715698,P1,94235.56750239377,,,,,,
2022-10-24,HAL,BUY,298,32.01652951240539,9540.925794696806,P1,94235.56750239377,,,,,,
2022-10-24,FANG,BUY,71,134.5270400238037,9551.419841690062,P1,94235.56750239377,,,,,,
2022-10-24,VLO,BUY,81,117.41333404541014,9510.480057678222,P1,94235.56750239378,,,,,,
2022-10-24,TRGP,BUY,149,63.96300441741943,9530.487658195494,P1,94235.56750239378,,,,,,
2022-10-24,DRI,BUY,61,121.70082469940185,7423.750306663513,P1,94235.56750239377,,,,,,
2022-12-12,FANG,SELL,71,113.1730835723877,8035.2889336395265,STOP_LOSS,102270.8564360333,2022-10-24,134.5270400238037,P1,49.0,-1516.1309080505353,-15.873356350989024
2022-12-12,VLO,SELL,81,103.50683692932128,8384.053791275024,STOP_LOSS,101103.49038561826,2022-10-24,117.41333404541014,P1,49.0,-1126.4262664031976,-11.844052661608654
2022-12-19,WYNN,BUY,109,84.85475734710693,9249.168550834655,P1,91593.01032794004,,,,,,
2022-12-26,WYNN,SELL,109,77.6743416595459,8466.503240890503,STOP_LOSS,100059.51356883053,2022-12-19,84.85475734710693,P1,7.0,-782.6653099441519,-8.46200721332431
2022-12-26,BA,BUY,48,191.89589752197264,9211.003081054687,P1,90810.34501799589,,,,,,
2023-01-09,TPR,BUY,170,38.41894100189209,6531.219970321655,P1,90810.34501799589,,,,,,
2023-02-06,OXY,SELL,356,57.68856559753418,20537.129352722168,N2,111347.47437071806,2021-09-20,25.79443516731262,P1,504.0,11354.310433158875,123.64733022197993
2023-02-06,CCL,BUY,865,11.977000193595885,10360.10516746044,P1,102164.65545115477,,,,,,
2023-02-20,DVN,SELL,380,46.74876045227051,17764.528971862794,N2,119929.18442301756,2021-08-30,24.355663452148434,P1,539.0,8509.376860046388,91.94205300183172
2023-02-20,RCL,BUY,154,72.84539276123046,11218.19048522949,P1,110674.03231120115,,,,,,
2023-02-27,CCL,SELL,865,10.484100151062012,9068.74663066864,STOP_LOSS,119742.7789418698,2023-02-06,11.977000193595885,P1,21.0,-1291.3585367918004,-12.464724208087837
2023-02-27,EOG,SELL,102,101.90568534851074,10394.379905548096,N2,119777.05367995745,2022-08-15,100.95033481597899,P1,196.0,97.44575431823796,0.946356972736386
2023-03-06,WYNN,BUY,97,114.27421546936034,11084.598900527953,P1,109480.11952872759,,,,,,
2023-03-06,MGM,BUY,238,46.59864984512328,11090.478663139342,P1,109480.11952872759,,,,,,
2023-03-13,RCL,SELL,154,65.0483445739746,10017.445064392088,STOP_LOSS,119497.56459311968,2023-02-20,72.84539276123046,P1,21.0,-1200.745420837402,-10.703557070263443
