Ticker,Close_2020,Volatility_2020_%,Avg_Volume_2020,Return_2020_%,Momentum_6M_%,RSI_2020,Distance_from_MA_%,ROE_%,Operating_Margin_%,Debt_to_Equity,Revenue_Growth_%,Market_Cap_2020,Sector,Basic_Qualified
ATO,82.4478988647461,41.677961979634965,967417.0634920635,-13.337742919874984,-6.466984478603694,36.897423075997466,-2.9147873446556214,9.322999999999999,30.696,0.68616,12.1,27531128832,Utilities,False
AVB,133.57362365722656,50.65467753513783,1100723.8095238095,-20.524200591873058,0.8997186779859386,37.95015878239621,-0.13927589073763558,9.754,29.28,0.73165,4.3999999999999995,25744273408,Real Estate,False
AVGO,39.11763000488281,51.373421545816825,24484650.793650795,41.037864466716,40.27743037137886,64.73715872150657,11.354525239526668,31.048,31.765,1.66032,16.400000000000002,1626019856384,Technology,True
AWK,136.56048583984375,42.87448082930661,1001482.5396825396,27.272918610207284,15.75272534629611,56.24287967217549,-2.0212895677194567,10.456999999999999,42.591,1.4098300000000001,9.700000000000001,25989791744,Utilities,False
AXON,123.87999725341797,66.39197557917242,804784.9206349206,61.807734069751966,23.460236968972374,50.85927154174059,4.461448964124348,10.027999999999999,-0.22899999999999998,0.6933,30.599999999999998,50644430848,Industrials,False
AXP,112.0264892578125,64.38033589373539,5257925.0,-3.740801528028675,27.137534880805227,43.041773449641425,6.356451493735491,33.935001,22.052999,1.85273,12.2,248767447040,Financial Services,True
AZO,1175.8699951171875,41.44323042223534,259149.20634920636,-1.1658005304549908,2.341229544720018,65.2055495051849,1.7407192898183665,,16.941999,,8.200000000000001,57616379904,Consumer Cyclical,False
BA,216.6699981689453,87.74597852040485,28484836.111111112,-34.60964777764576,19.832974445304487,19.059121494145884,9.095503747877851,,-20.4,,30.4,193958920192,Industrials,True
BAC,26.5693416595459,58.81223564837374,68202924.6031746,-13.625055627562302,30.429356426498217,62.24069891738533,10.1463990761699,9.871,35.292998,,12.6,383709609984,Financial Services,True
BAX,71.17356872558594,37.05650898550551,3132088.888888889,-6.719383476897682,-8.63289419211391,49.39166341325368,0.5174381101778318,-4.658,10.123,1.34627,5.0,10471317504,Healthcare,True
BDX,222.03695678710938,36.52346722481425,1874726.0833333333,-8.265629860109538,1.3644770909285449,60.79683744686044,3.182620967743252,6.544,17.858,0.7885,8.3,59429851136,Healthcare,False
BIIB,243.5800018310547,69.38662176577571,1698432.9365079366,-17.217234259343,-8.124620429557481,47.8147217366175,-3.7020800749184817,9.307,30.718002,0.36194000000000004,2.8000000000000003,24729602048,Healthcare,False
BK,36.08878707885742,48.861682345493364,5763422.619047619,-15.43730601691583,11.767587152927383,57.12033524850784,7.491118204640368,12.898000000000001,36.638,,7.8,86408536064,Financial Services,True
BKNG,2169.75732421875,52.36514767482047,490225.79365079367,6.299112721427182,32.05309775144275,65.02747146288294,11.753660820761283,,44.904998,,12.7,168306802688,Consumer Cyclical,False
BKR,18.66539192199707,70.56690513597727,7070692.857142857,-13.617218366035837,40.741766116238175,31.18812067096171,13.795770179871965,16.89,13.524,0.33042,1.5,51302375424,Energy,True
BLK,628.8211669921875,47.93251298860176,890027.380952381,42.84997641491775,29.912931175037606,54.80029191394726,5.252156799080954,12.0740004,32.14,0.2432,25.2,179560792064,Financial Services,False
BMY,50.373199462890625,29.734357896455005,13192633.333333334,0.06613214835516458,5.488040976392704,55.746993861062755,0.2723589619344599,33.777002,31.566,2.74414,2.8000000000000003,115213451264,Healthcare,True
BSX,35.54999923706055,44.49736749412898,10991698.80952381,-21.575120668303292,0.48049226628915037,64.31450031302057,1.2982103556269307,12.488000000000001,20.730999999999998,0.50973,20.3,133434605568,Healthcare,True
C,50.907569885253906,67.5695449719372,25050648.015873015,-22.05357434898206,23.12215181546652,57.757889331888,16.401418665518825,6.8309999999999995,21.562,,3.6999999999999997,216020172800,Financial Services,True
CAG,28.84389305114746,33.86878505672308,3686806.3492063493,10.273689362533418,3.4180920200045275,57.60878033410144,0.5141663626761181,-1.16,11.413,0.94229,-6.800000000000001,8311669760,Consumer Defensive,True
CAH,46.975067138671875,46.03677785621998,2528888.095238095,10.017270617106282,4.344050611588327,31.880083514027888,1.0339568156940255,,1.205,,22.400000000000002,50698031104,Healthcare,True
CAT,163.7113037109375,44.99882746168879,3886261.111111111,23.207100892055653,42.88776075740082,49.93893878263502,4.596221211029242,46.283,17.746000000000002,2.01046,9.5,303194865664,Industrials,True
CB,141.57261657714844,48.41905377302467,2273955.1587301586,-0.13174971042511563,22.412677210602553,48.89676928435311,4.915659177966618,13.639999999999999,25.623,0.30957999999999997,9.1,119890157568,Financial Services,True
CCI,124.0567855834961,42.80577458399176,2174230.9523809524,13.836751461676744,-6.910234545361906,47.70654392380304,-2.2818668292377216,-206.679,49.254,,-4.3,39367303168,Real Estate,True
CCL,21.790000915527344,121.28319599271215,45605743.65079365,-57.03699480588599,37.216629461557766,43.818684521683906,18.017272028806055,25.632998,11.5959994,2.27882,6.6000000000000005,38641209344,Consumer Cyclical,True
CDNS,135.25,46.307082222226505,1866898.8095238095,89.31970237673146,38.264159090113196,90.29362264448004,14.241261132094248,21.736,35.089,0.47685,10.100000000000001,87360290816,Technology,False
CE,118.74592590332031,53.62486056699075,935280.5555555555,9.472077747198238,48.22610742456873,46.71739085399398,2.4127766722642194,-50.507999999999996,9.053001,3.0153,-8.6,5157680640,Basic Materials,False
CFG,28.61664581298828,76.4529465343623,5500743.650793651,-7.988392210522946,53.475010152652935,46.93564883719289,9.63527859144233,6.7140006,32.026002,,13.600000000000001,26128965632,Financial Services,True
CHD,81.71843719482422,32.955984179835276,1631686.111111111,25.27926717411539,11.341293164115896,51.8217155043011,-0.8844670856467273,18.594,16.057,0.56855,5.0,22011265024,Consumer Defensive,False
CHTR,653.489990234375,35.11216937046663,1248536.111111111,33.248373874717565,26.231912370828336,54.52707825464959,2.5890823825406217,31.326999999999998,23.858999,4.97907,-0.8999999999999999,26581972992,Communication Services,False
CI,186.674560546875,53.58272115517928,2116938.888888889,-0.413911489625513,7.118478923175029,32.58935919348336,1.1863666067204264,15.537999999999998,4.0,0.81021,9.5,74196869120,Healthcare,True
CL,75.31928253173828,31.853483405908495,4134142.8571428573,27.340521209717338,16.9491286490892,49.82435747056689,1.3819281683531446,293.635,20.23,6.80048,1.9,68125741056,Consumer Defensive,True
CLX,171.6754913330078,32.36506186184972,1721953.9682539683,34.68872522993665,-8.596681203067746,52.24385306359588,-1.8873044166709243,443.646,8.328000000000001,22.30435,-18.9,13569096704,Consumer Defensive,False
CMCSA,41.2559928894043,38.281530120058086,22709164.682539683,15.402425401184413,31.129697869723532,49.51650867793195,5.590689051994955,24.186,17.735,1.01462,-2.7,111732015104,Communication Services,True
CMG,27.483400344848633,49.84638654098832,24013293.65079365,60.12422358867997,30.074308873851844,64.81127381958134,4.476755233483348,44.958,16.134001,1.5457400000000001,7.5,54084595712,Consumer Cyclical,True
CMI,199.26084899902344,43.783167511836886,1230473.0158730159,29.031483215568564,31.284117887451874,51.386982189134265,-0.16683493160600524,22.767,12.132,0.62949,-1.6,79368773632,Industrials,False
CMS,51.394222259521484,38.81583360990537,2031563.492063492,-0.3169835231754525,0.6436998777426661,50.83466094998647,-3.547964837185269,11.233,26.174998,1.9167599999999998,16.0,21672132608,Utilities,True
CNC,58.91999816894531,53.69260876714883,4433442.857142857,-4.783456444856327,-11.425133580359653,31.86548444663532,-7.227795509945205,-21.86,0.54699997,0.8351000000000001,21.5,23234056192,Healthcare,True
CNP,18.823429107666016,58.767646503768404,7018612.301587301,-17.850889124107788,11.55859102157142,39.313941255668816,-4.805504639569529,9.606,24.95,2.0211099999999997,7.1,25651195904,Utilities,True
COF,89.476806640625,72.57204266720437,3831630.9523809524,-4.263946329902872,60.521688809296535,57.28358948262075,13.066329881526666,1.6150000000000002,38.719,,67.9,151533617152,Financial Services,True
COP,33.41790008544922,72.78679371373528,9560083.333333334,-36.42408549998048,-2.0699857984016945,36.852371306894156,6.754244439601346,15.421000000000001,19.543,0.36168999999999996,14.000000000000002,123514150912,Energy,True
